Episode,Reward,alpha,K_295,Ms_295,Rp,TMR,t_pulse,t_relax,d,tf,kl_div_score,energy
73,-1,0.01,0.0002,591579.3299674988,3850.4964113235474,3,3.168674300611019e-08,3.168674300611019e-08,3e-09,1.1e-09,1000000,1000000
73,-1,0.0146092913672328,0.0002,2000000.0,50000.0,3,7.5e-08,7.5e-08,3e-09,1.1e-09,1000000,1000000
73,-1,0.01,0.0005152235269546509,300000.0,13444.794401526451,3,1.261809915304184e-08,1.261809915304184e-08,3e-09,1.1e-09,1000000,1000000
73,-1,0.01,0.0002,1270211.0588550568,500.0,3,9.913565717637538e-09,9.913565717637538e-09,3e-09,1.1e-09,1000000,1000000
73,-1,0.01,0.0006303891181945801,300000.0,500.0,3,5e-10,5e-10,3e-09,1.1e-09,1000000,1000000
73,-1,0.01,0.0002,300000.0,50000.0,3,4.6795987308025354e-08,4.6795987308025354e-08,3e-09,1.1e-09,1000000,1000000
73,-1,0.044581213891506204,0.0006906561851501465,300000.0,500.0,3,6.374898850917815e-08,6.374898850917815e-08,3e-09,1.1e-09,1000000,1000000
73,-1,0.01,0.0002,300000.0,18080.07027208805,3,5e-10,5e-10,3e-09,1.1e-09,1000000,1000000
73,-1,0.01,0.0002,300000.0,50000.0,3,2.4639762967824936e-08,2.4639762967824936e-08,3e-09,1.1e-09,1000000,1000000
73,-1,0.028223138600587845,0.0002,300000.0,33455.29606938362,3,5e-10,5e-10,3e-09,1.1e-09,1000000,1000000
73,-1,0.0297787755727768,0.0002,2000000.0,16916.698053479195,3,2.183818028867245e-08,2.183818028867245e-08,3e-09,1.1e-09,1000000,1000000
73,-1,0.07267698585987091,0.0002,300000.0,50000.0,3,5e-10,5e-10,3e-09,1.1e-09,1000000,1000000
73,-1,0.1,0.001,2000000.0,2844.6786254644394,3,5e-10,5e-10,3e-09,1.1e-09,1000000,1000000
73,-1,0.01,0.000781921672821045,300000.0,500.0,3,2.419945174455643e-08,2.419945174455643e-08,3e-09,1.1e-09,1000000,1000000
73,-1,0.01,0.001,300000.0,50000.0,3,7.5e-08,7.5e-08,3e-09,1.1e-09,1000000,1000000
73,-1,0.1,0.0002,958438.0924701691,500.0,3,5e-10,5e-10,3e-09,1.1e-09,1000000,1000000
73,-1,0.01,0.0002,2000000.0,50000.0,3,5e-10,5e-10,3e-09,1.1e-09,1000000,1000000
73,-1,0.1,0.0009134366989135743,300000.0,12965.49853682518,3,5e-10,5e-10,3e-09,1.1e-09,1000000,1000000
73,-1,0.0722437071800232,0.0007707060813903809,2000000.0,50000.0,3,6.264549061655997e-08,6.264549061655997e-08,3e-09,1.1e-09,1000000,1000000
73,-1,0.028285322934389116,0.0002,300000.0,50000.0,3,7.5e-08,7.5e-08,3e-09,1.1e-09,1000000,1000000
73,-1,0.033231229186058045,0.0002,300000.0,500.0,3,7.5e-08,7.5e-08,3e-09,1.1e-09,1000000,1000000
73,-1,0.09724564492702485,0.0002,649987.5664710999,500.0,3,6.129755398631095e-08,6.129755398631095e-08,3e-09,1.1e-09,1000000,1000000
73,-1,0.0907660984992981,0.0002,1370807.1649074554,500.0,3,5e-10,5e-10,3e-09,1.1e-09,1000000,1000000
73,-1,0.01,0.0003203633546829224,727448.0313062668,30292.71548986435,3,7.5e-08,7.5e-08,3e-09,1.1e-09,1000000,1000000
73,-1,0.1,0.0002,300000.0,38486.811727285385,3,5e-10,5e-10,3e-09,1.1e-09,1000000,1000000
73,-1,0.01,0.0006242752075195313,1397486.0906600952,500.0,3,5e-10,5e-10,3e-09,1.1e-09,1000000,1000000
73,-1,0.054595506787300116,0.0002,300000.0,34320.83123922348,3,5.44841311275959e-08,5.44841311275959e-08,3e-09,1.1e-09,1000000,1000000
73,-1,0.04002710461616516,0.001,1265975.7554531097,39454.29015159607,3,7.5e-08,7.5e-08,3e-09,1.1e-09,1000000,1000000
73,-1,0.01,0.0002,300000.0,500.0,3,5e-10,5e-10,3e-09,1.1e-09,1000000,1000000
73,-1,0.09992983341217042,0.001,300000.0,50000.0,3,5e-10,5e-10,3e-09,1.1e-09,1000000,1000000
73,-1,0.03431848138570786,0.0002,531762.8890275955,500.0,3,5e-10,5e-10,3e-09,1.1e-09,1000000,1000000
73,-1,0.1,0.0002,664228.2396554947,500.0,3,3.0354981064796446e-08,3.0354981064796446e-08,3e-09,1.1e-09,1000000,1000000
73,-1,0.05582211315631867,0.0002,1046496.4926242828,500.0,3,7.5e-08,7.5e-08,3e-09,1.1e-09,1000000,1000000
73,-1,0.06868338584899902,0.0002,300000.0,44980.10903596878,3,5e-10,5e-10,3e-09,1.1e-09,1000000,1000000
73,-1,0.1,0.00027010895013809203,1162124.7947216034,33929.583579301834,3,5e-10,5e-10,3e-09,1.1e-09,1000000,1000000
73,-1,0.01,0.0002,300000.0,500.0,3,7.5e-08,7.5e-08,3e-09,1.1e-09,1000000,1000000
73,-1,0.07554787755012513,0.0007732524394989013,300000.0,50000.0,3,1.7704322785139086e-08,1.7704322785139086e-08,3e-09,1.1e-09,1000000,1000000
73,-1,0.01,0.0008065586090087891,489748.328179121,37019.48621869087,3,4.225200319290161e-08,4.225200319290161e-08,3e-09,1.1e-09,1000000,1000000
73,-1,0.01,0.0002,300000.0,500.0,3,5e-10,5e-10,3e-09,1.1e-09,1000000,1000000
73,-1,0.020216968655586243,0.001,300000.0,500.0,3,4.9212816655635834e-08,4.9212816655635834e-08,3e-09,1.1e-09,1000000,1000000
73,-1,0.07705818116664886,0.0002,1004326.5581130981,17063.470140099525,3,5e-10,5e-10,3e-09,1.1e-09,1000000,1000000
73,-1,0.1,0.0002,2000000.0,500.0,3,5e-10,5e-10,3e-09,1.1e-09,1000000,1000000
73,-1,0.01,0.0002,300000.0,500.0,3,5e-10,5e-10,3e-09,1.1e-09,1000000,1000000
73,-1,0.013408504277467728,0.0002,300000.0,50000.0,3,3.061323212087154e-08,3.061323212087154e-08,3e-09,1.1e-09,1000000,1000000
73,-1,0.1,0.0006585304260253907,1548188.2333755493,5326.226219534874,3,5e-10,5e-10,3e-09,1.1e-09,1000000,1000000
73,-1,0.01,0.0002,801847.7857112885,50000.0,3,5e-10,5e-10,3e-09,1.1e-09,1000000,1000000
73,-1,0.01,0.000916379737854004,1121310.4248046875,500.0,3,5e-10,5e-10,3e-09,1.1e-09,1000000,1000000
73,-1,0.01,0.0002,1924798.8939285278,50000.0,3,4.802896264195442e-08,4.802896264195442e-08,3e-09,1.1e-09,1000000,1000000
73,-1,0.01,0.0002,300000.0,34236.30437254906,3,4.698018559813499e-08,4.698018559813499e-08,3e-09,1.1e-09,1000000,1000000
73,-1,0.011165956510230899,0.0002,1298937.7200603485,50000.0,3,5e-10,5e-10,3e-09,1.1e-09,1000000,1000000
73,-1,0.01,0.001,300000.0,47627.75403261185,3,7.5e-08,7.5e-08,3e-09,1.1e-09,1000000,1000000
73,-1,0.07049970269203186,0.00037500513792037963,2000000.0,500.0,3,5e-10,5e-10,3e-09,1.1e-09,1000000,1000000
73,-1,0.1,0.0002,300000.0,500.0,3,7.5e-08,7.5e-08,3e-09,1.1e-09,1000000,1000000
73,-1,0.01,0.0007238701343536377,1247751.122713089,500.0,3,8.636302597820759e-09,8.636302597820759e-09,3e-09,1.1e-09,1000000,1000000
73,-1,0.01,0.0002,300000.0,13924.479722976685,3,4.72403127849102e-08,4.72403127849102e-08,3e-09,1.1e-09,1000000,1000000
73,-1,0.061416857838630684,0.001,2000000.0,50000.0,3,7.5e-08,7.5e-08,3e-09,1.1e-09,1000000,1000000
73,-1,0.024246388226747517,0.00026101154088974,360994.49172616005,50000.0,3,7.5e-08,7.5e-08,3e-09,1.1e-09,1000000,1000000
73,-1,0.1,0.0002,1500178.4682273865,50000.0,3,5e-10,5e-10,3e-09,1.1e-09,1000000,1000000
73,-1,0.014393849298357964,0.0002,596778.2363295555,500.0,3,5.9547747939825056e-08,5.9547747939825056e-08,3e-09,1.1e-09,1000000,1000000
73,-1,0.06773644804954529,0.0002,300000.0,500.0,3,5e-10,5e-10,3e-09,1.1e-09,1000000,1000000
73,-1,0.043561961054801944,0.0009152622699737549,467133.4616839886,500.0,3,2.4071040034294128e-08,2.4071040034294128e-08,3e-09,1.1e-09,1000000,1000000
73,-1,0.01,0.0002,915751.9429922104,500.0,3,5e-10,5e-10,3e-09,1.1e-09,1000000,1000000
73,-1,0.01,0.0002,300000.0,500.0,3,5e-10,5e-10,3e-09,1.1e-09,1000000,1000000
73,-1,0.01,0.001,1396202.8741836548,500.0,3,5e-10,5e-10,3e-09,1.1e-09,1000000,1000000
73,-1,0.01,0.0002,300000.0,500.0,3,5e-10,5e-10,3e-09,1.1e-09,1000000,1000000
73,-1,0.01,0.0008775153636932374,300000.0,50000.0,3,7.417200690507889e-08,7.417200690507889e-08,3e-09,1.1e-09,1000000,1000000
73,-1,0.01,0.00021037503480911255,300000.0,500.0,3,1.3643874168395996e-08,1.3643874168395996e-08,3e-09,1.1e-09,1000000,1000000
73,-1,0.015085133016109468,0.0002,1952320.9691047668,500.0,3,5e-10,5e-10,3e-09,1.1e-09,1000000,1000000
74,-1,0.02723654165863991,0.0007394388198852539,2000000.0,500.0,3,1.4610535018146038e-09,1.4610535018146038e-09,3e-09,1.1e-09,1000000,1000000
74,-1,0.01,0.0002,300000.0,14953.949630260468,3,5e-10,5e-10,3e-09,1.1e-09,1000000,1000000
74,-1,0.08609671592712402,0.0002,1682501.5008449554,500.0,3,3.232675668597221e-08,3.232675668597221e-08,3e-09,1.1e-09,1000000,1000000
74,-1,0.01,0.0002,1292542.2072410583,47497.02048301697,3,2.038005816936493e-08,2.038005816936493e-08,3e-09,1.1e-09,1000000,1000000
74,-1,0.05790631294250489,0.00070206618309021,300000.0,50000.0,3,5e-10,5e-10,3e-09,1.1e-09,1000000,1000000
74,-1,0.07183361351490021,0.0008893819332122803,300000.0,500.0,3,5e-10,5e-10,3e-09,1.1e-09,1000000,1000000
74,-1,0.021557016372680666,0.0006691295146942139,1089992.7079677582,500.0,3,1.138245616108179e-08,1.138245616108179e-08,3e-09,1.1e-09,1000000,1000000
74,-1,0.1,0.0007216380596160889,811697.667837143,500.0,3,7.5e-08,7.5e-08,3e-09,1.1e-09,1000000,1000000
74,-1,0.01,0.001,2000000.0,26613.426119089127,3,5e-10,5e-10,3e-09,1.1e-09,1000000,1000000
74,-1,0.1,0.001,601909.8609685898,50000.0,3,7.5e-08,7.5e-08,3e-09,1.1e-09,1000000,1000000
74,-1,0.0351842474937439,0.0002,1579031.8369865417,15301.454216241837,3,4.446241819858551e-08,4.446241819858551e-08,3e-09,1.1e-09,1000000,1000000
74,-1,0.08648658037185669,0.0002,300000.0,500.0,3,5e-10,5e-10,3e-09,1.1e-09,1000000,1000000
74,-1,0.01,0.001,300000.0,19319.00890171528,3,5.208170247077942e-08,5.208170247077942e-08,3e-09,1.1e-09,1000000,1000000
74,-1,0.01,0.0006371367931365967,2000000.0,12884.734943509102,3,1.6838034421205522e-08,1.6838034421205522e-08,3e-09,1.1e-09,1000000,1000000
74,-1,0.01,0.00022867047786712648,1497964.5550251007,50000.0,3,5e-10,5e-10,3e-09,1.1e-09,1000000,1000000
74,-1,0.08875616371631623,0.0002,300000.0,15658.633261919022,3,5e-10,5e-10,3e-09,1.1e-09,1000000,1000000
74,-1,0.01,0.0007032089710235596,2000000.0,15728.129163384438,3,5e-10,5e-10,3e-09,1.1e-09,1000000,1000000
74,-1,0.04922241717576981,0.001,300000.0,3190.287560224533,3,1.9440673977136613e-08,1.9440673977136613e-08,3e-09,1.1e-09,1000000,1000000
74,-1,0.04499333530664445,0.00046251206398010257,300000.0,500.0,3,1.9375147059559823e-08,1.9375147059559823e-08,3e-09,1.1e-09,1000000,1000000
74,-1,0.06825175940990448,0.0002,300000.0,500.0,3,5e-10,5e-10,3e-09,1.1e-09,1000000,1000000
74,-1,0.1,0.0005302284717559815,609321.9459056854,50000.0,3,7.188953959941864e-08,7.188953959941864e-08,3e-09,1.1e-09,1000000,1000000
74,-1,0.1,0.0009260481357574463,1223699.3253231049,500.0,3,2.6021123081445693e-09,2.6021123081445693e-09,3e-09,1.1e-09,1000000,1000000
74,-1,0.1,0.0002,2000000.0,500.0,3,7.5e-08,7.5e-08,3e-09,1.1e-09,1000000,1000000
74,-1,0.01,0.0002,2000000.0,50000.0,3,6.502305221557617e-08,6.502305221557617e-08,3e-09,1.1e-09,1000000,1000000
74,-1,0.01,0.0002,300000.0,50000.0,3,5e-10,5e-10,3e-09,1.1e-09,1000000,1000000
74,-1,0.06613034129142761,0.0002,781454.3813467026,35277.00361609459,3,5e-10,5e-10,3e-09,1.1e-09,1000000,1000000
74,-1,0.09797891259193421,0.00028884160518646243,300000.0,500.0,3,5.3455571889877314e-08,5.3455571889877314e-08,3e-09,1.1e-09,1000000,1000000
74,-1,0.06107965588569642,0.0004987012386322022,300000.0,48845.597088336945,3,5.046351864933967e-08,5.046351864933967e-08,3e-09,1.1e-09,1000000,1000000
74,-1,0.1,0.0005812832832336426,2000000.0,500.0,3,5e-10,5e-10,3e-09,1.1e-09,1000000,1000000
74,-1,0.01,0.001,300000.0,3082.086443901062,3,5e-10,5e-10,3e-09,1.1e-09,1000000,1000000
74,-1,0.09102804303169251,0.00039297646284103396,1957955.4080963135,500.0,3,5e-10,5e-10,3e-09,1.1e-09,1000000,1000000
74,-1,0.014370232447981836,0.0007607806205749512,1633135.1578235626,500.0,3,5e-10,5e-10,3e-09,1.1e-09,1000000,1000000
74,-1,0.01,0.0005936602354049683,300000.0,41599.651008844376,3,3.421828497946262e-08,3.421828497946262e-08,3e-09,1.1e-09,1000000,1000000
74,-1,0.03851851493120194,0.0002,300000.0,50000.0,3,7.5e-08,7.5e-08,3e-09,1.1e-09,1000000,1000000
74,-1,0.01,0.0002,2000000.0,16919.84911262989,3,5e-10,5e-10,3e-09,1.1e-09,1000000,1000000
74,-1,0.01,0.0004003233671188355,1111479.1363477707,22170.187830924988,3,7.5e-08,7.5e-08,3e-09,1.1e-09,1000000,1000000
74,-1,0.06140226125717164,0.0002,300000.0,37722.83035516739,3,5e-10,5e-10,3e-09,1.1e-09,1000000,1000000
74,-1,0.01,0.0002,925614.8457527161,500.0,3,4.383003115653992e-08,4.383003115653992e-08,3e-09,1.1e-09,1000000,1000000
74,-1,0.07219052970409394,0.00047370553016662603,300000.0,500.0,3,7.5e-08,7.5e-08,3e-09,1.1e-09,1000000,1000000
74,-1,0.01,0.0002,300000.0,50000.0,3,5.6332539498806e-08,5.6332539498806e-08,3e-09,1.1e-09,1000000,1000000
74,-1,0.09176526963710785,0.0002,300000.0,30776.167035102844,3,5e-10,5e-10,3e-09,1.1e-09,1000000,1000000
74,-1,0.02669317573308945,0.0002,300000.0,500.0,3,5e-10,5e-10,3e-09,1.1e-09,1000000,1000000
74,-1,0.01,0.00024075701832771302,1711397.1769809723,16900.060579180717,3,7.5e-08,7.5e-08,3e-09,1.1e-09,1000000,1000000
74,-1,0.1,0.0002,300000.0,26684.265941381454,3,7.5e-08,7.5e-08,3e-09,1.1e-09,1000000,1000000
74,-1,0.1,0.001,2000000.0,20755.08788228035,3,7.5e-08,7.5e-08,3e-09,1.1e-09,1000000,1000000
74,-1,0.07968662798404694,0.0002,2000000.0,500.0,3,7.5e-08,7.5e-08,3e-09,1.1e-09,1000000,1000000
74,-1,0.03618769675493241,0.0009373916625976563,300000.0,500.0,3,5e-10,5e-10,3e-09,1.1e-09,1000000,1000000
74,-1,0.01,0.0002,726094.9492454529,500.0,3,6.219095632433891e-08,6.219095632433891e-08,3e-09,1.1e-09,1000000,1000000
74,-1,0.1,0.0003205964088439942,300000.0,27436.66982650757,3,5e-10,5e-10,3e-09,1.1e-09,1000000,1000000
74,-1,0.01178753238171339,0.0002,1108380.377292633,45304.098695516586,3,7.5e-08,7.5e-08,3e-09,1.1e-09,1000000,1000000
74,-1,0.01,0.0002,1492253.3094882965,500.0,3,5e-10,5e-10,3e-09,1.1e-09,1000000,1000000
74,-1,0.01,0.0002,771487.6681566238,500.0,3,5e-10,5e-10,3e-09,1.1e-09,1000000,1000000
74,-1,0.01,0.0003249149680137635,300000.0,50000.0,3,7.5e-08,7.5e-08,3e-09,1.1e-09,1000000,1000000
74,-1,0.1,0.0002,300000.0,500.0,3,5e-10,5e-10,3e-09,1.1e-09,1000000,1000000
74,-1,0.01,0.0007246413230895996,300000.0,500.0,3,4.041652125120163e-08,4.041652125120163e-08,3e-09,1.1e-09,1000000,1000000
74,-1,0.01,0.0002,1940056.037902832,500.0,3,6.350003817677498e-08,6.350003817677498e-08,3e-09,1.1e-09,1000000,1000000
74,-1,0.1,0.0002,2000000.0,50000.0,3,5e-10,5e-10,3e-09,1.1e-09,1000000,1000000
74,-1,0.080111323595047,0.0007485356330871583,1987435.3408813477,28690.407812595367,3,3.188375227153301e-08,3.188375227153301e-08,3e-09,1.1e-09,1000000,1000000
74,-1,0.01,0.0009786449432373048,2000000.0,50000.0,3,5e-10,5e-10,3e-09,1.1e-09,1000000,1000000
74,-1,0.03840392023324967,0.0008290873527526855,300000.0,33379.24873828888,3,7.5e-08,7.5e-08,3e-09,1.1e-09,1000000,1000000
74,-1,0.03062851950526238,0.0002,300000.0,500.0,3,2.1694921612739562e-08,2.1694921612739562e-08,3e-09,1.1e-09,1000000,1000000
74,-1,0.1,0.00029571911096572874,1647424.4177341461,500.0,3,7.5e-08,7.5e-08,3e-09,1.1e-09,1000000,1000000
74,-1,0.09338139176368714,0.0002,300000.0,29963.279336690903,3,5e-10,5e-10,3e-09,1.1e-09,1000000,1000000
74,-1,0.1,0.001,300000.0,500.0,3,7.5e-08,7.5e-08,3e-09,1.1e-09,1000000,1000000
74,-1,0.0887561047077179,0.0002,300000.0,10421.260945498943,3,8.51245354861021e-09,8.51245354861021e-09,3e-09,1.1e-09,1000000,1000000
74,-1,0.07796331942081451,0.0002,1272850.5492210388,31875.491321086884,3,2.6368969321250916e-08,2.6368969321250916e-08,3e-09,1.1e-09,1000000,1000000
74,-1,0.01,0.001,300000.0,500.0,3,5e-10,5e-10,3e-09,1.1e-09,1000000,1000000
74,-1,0.01,0.0004709823608398438,816852.7752161026,500.0,3,5e-10,5e-10,3e-09,1.1e-09,1000000,1000000
74,-1,0.01,0.0009253963947296143,2000000.0,45622.075378894806,3,6.43802032470703e-08,6.43802032470703e-08,3e-09,1.1e-09,1000000,1000000
74,-1,0.01,0.0002,1980201.1370658875,35751.69533491135,3,5e-10,5e-10,3e-09,1.1e-09,1000000,1000000
74,-1,0.08740496337413788,0.0002,2000000.0,33576.924592256546,3,1.8128188446164132e-08,1.8128188446164132e-08,3e-09,1.1e-09,1000000,1000000
74,-1,0.03549814105033875,0.0007449861526489258,300000.0,50000.0,3,7.5e-08,7.5e-08,3e-09,1.1e-09,1000000,1000000
74,-1,0.08496685683727265,0.0003047595024108887,1819804.9545288086,17421.262875199318,3,6.468546414375305e-08,6.468546414375305e-08,3e-09,1.1e-09,1000000,1000000
74,-1,0.1,0.0002,2000000.0,500.0,3,5.546818226575851e-09,5.546818226575851e-09,3e-09,1.1e-09,1000000,1000000
74,-1,0.01,0.00024990659952163697,300000.0,25085.70235967636,3,6.8182363063097e-08,6.8182363063097e-08,3e-09,1.1e-09,1000000,1000000
74,-1,0.01,0.0002,300000.0,500.0,3,5e-10,5e-10,3e-09,1.1e-09,1000000,1000000
74,-1,0.010061837742105126,0.0002,300000.0,7524.343714118004,3,5e-10,5e-10,3e-09,1.1e-09,1000000,1000000
74,-1,0.1,0.0008179350376129151,300000.0,50000.0,3,5e-10,5e-10,3e-09,1.1e-09,1000000,1000000
74,-1,0.01,0.0005661724090576172,1868368.375301361,500.0,3,7.5e-08,7.5e-08,3e-09,1.1e-09,1000000,1000000
74,-1,0.01,0.0002,853878.6977529526,50000.0,3,5e-10,5e-10,3e-09,1.1e-09,1000000,1000000
74,-1,0.03276048541069031,0.0008229900360107422,979873.7555742264,45770.05124092102,3,7.5e-08,7.5e-08,3e-09,1.1e-09,1000000,1000000
74,-1,0.012481294125318527,0.0009944579124450685,300000.0,500.0,3,5e-10,5e-10,3e-09,1.1e-09,1000000,1000000
74,-1,0.01,0.0006531412601470947,399714.03405070305,500.0,3,7.5e-08,7.5e-08,3e-09,1.1e-09,1000000,1000000
74,-1,0.1,0.0004745565891265869,300000.0,500.0,3,7.5e-08,7.5e-08,3e-09,1.1e-09,1000000,1000000
74,-1,0.07194720506668091,0.0002,2000000.0,9714.388094842434,3,7.5e-08,7.5e-08,3e-09,1.1e-09,1000000,1000000
74,-1,0.01,0.001,300000.0,500.0,3,2.158500477671623e-08,2.158500477671623e-08,3e-09,1.1e-09,1000000,1000000
74,-1,0.03308975875377655,0.0002,300000.0,500.0,3,3.686138679087162e-08,3.686138679087162e-08,3e-09,1.1e-09,1000000,1000000
74,-1,0.05922698974609376,0.0008777968883514404,2000000.0,19886.360347270966,3,2.812766534090042e-08,2.812766534090042e-08,3e-09,1.1e-09,1000000,1000000
74,-1,0.014728584289550782,0.0006786532402038574,2000000.0,500.0,3,5e-10,5e-10,3e-09,1.1e-09,1000000,1000000
74,-1,0.07394439399242402,0.0002,300000.0,50000.0,3,5e-10,5e-10,3e-09,1.1e-09,1000000,1000000
74,-1,0.01,0.001,2000000.0,4653.717026114464,3,5e-10,5e-10,3e-09,1.1e-09,1000000,1000000
74,-1,0.1,0.0002,300000.0,500.0,3,5e-10,5e-10,3e-09,1.1e-09,1000000,1000000
74,-1,0.06666745901107789,0.001,1586691.5166378021,500.0,3,5e-10,5e-10,3e-09,1.1e-09,1000000,1000000
74,-1,0.01,0.0002,300000.0,48877.40272283554,3,1.8775441326200964e-08,1.8775441326200964e-08,3e-09,1.1e-09,1000000,1000000
74,-1,0.07470009028911591,0.001,1158466.1483764648,3808.039356023073,3,5e-10,5e-10,3e-09,1.1e-09,1000000,1000000
74,-1,0.045315331816673285,0.0002,1045576.1313438416,50000.0,3,1.1198448814451694e-08,1.1198448814451694e-08,3e-09,1.1e-09,1000000,1000000
74,-1,0.0658708643913269,0.0002,300000.0,500.0,3,5e-10,5e-10,3e-09,1.1e-09,1000000,1000000
74,-1,0.04864244312047959,0.0002,2000000.0,50000.0,3,5e-10,5e-10,3e-09,1.1e-09,1000000,1000000
74,-1,0.01,0.0002,300000.0,6263.644188642502,3,2.090937741100788e-09,2.090937741100788e-09,3e-09,1.1e-09,1000000,1000000
74,-1,0.01,0.001,300000.0,500.0,3,5e-10,5e-10,3e-09,1.1e-09,1000000,1000000
74,-1,0.03199674516916275,0.0002,300000.0,1162.1448402293026,3,5e-10,5e-10,3e-09,1.1e-09,1000000,1000000
74,-1,0.01,0.0009525574684143066,300000.0,500.0,3,5e-10,5e-10,3e-09,1.1e-09,1000000,1000000
74,-1,0.037365776598453526,0.001,300000.0,50000.0,3,5e-10,5e-10,3e-09,1.1e-09,1000000,1000000
74,-1,0.01,0.0002,300000.0,48970.450431108475,3,7.5e-08,7.5e-08,3e-09,1.1e-09,1000000,1000000
74,-1,0.01,0.0002,300000.0,50000.0,3,1.5633833825588226e-08,1.5633833825588226e-08,3e-09,1.1e-09,1000000,1000000
74,-1,0.03516973406076432,0.001,300000.0,33994.15963888168,3,5e-10,5e-10,3e-09,1.1e-09,1000000,1000000
74,-1,0.01,0.0004890707492828369,300000.0,31030.49999475479,3,5e-10,5e-10,3e-09,1.1e-09,1000000,1000000
74,-1,0.017961426004767418,0.001,300000.0,500.0,3,5e-10,5e-10,3e-09,1.1e-09,1000000,1000000
74,-1,0.0454887017607689,0.0008905198097229004,715996.3577985764,500.0,3,5e-10,5e-10,3e-09,1.1e-09,1000000,1000000
74,-1,0.01,0.0002,2000000.0,2138.3327953517437,3,5e-10,5e-10,3e-09,1.1e-09,1000000,1000000
74,-1,0.05177987933158875,0.0002,2000000.0,50000.0,3,7.5e-08,7.5e-08,3e-09,1.1e-09,1000000,1000000
74,-1,0.01,0.0004615439891815186,300000.0,13186.622932553291,3,7.5e-08,7.5e-08,3e-09,1.1e-09,1000000,1000000
74,-1,0.01,0.0002,300000.0,41862.08289861679,3,5e-10,5e-10,3e-09,1.1e-09,1000000,1000000
74,-1,0.01,0.0002745644807815552,300000.0,43379.48605418205,3,7.5e-08,7.5e-08,3e-09,1.1e-09,1000000,1000000
74,-1,0.01,0.000873159408569336,300000.0,16627.968981862068,3,5e-10,5e-10,3e-09,1.1e-09,1000000,1000000
74,-1,0.020842862799763683,0.001,2000000.0,500.0,3,6.310496279597282e-08,6.310496279597282e-08,3e-09,1.1e-09,1000000,1000000
74,-1,0.027757340818643575,0.0002,300000.0,50000.0,3,2.9108672991394997e-08,2.9108672991394997e-08,3e-09,1.1e-09,1000000,1000000
74,-1,0.01,0.0002,867466.5153026581,500.0,3,5e-10,5e-10,3e-09,1.1e-09,1000000,1000000
74,-1,0.01,0.0002,1913640.7673358917,10988.936200737953,3,7.188048088550567e-08,7.188048088550567e-08,3e-09,1.1e-09,1000000,1000000
74,0,0.01,0.001,1174755.9249401093,7104.822084307671,3,5.093260854482651e-09,5.093260854482651e-09,3e-09,1.1e-09,1.9270866544588061,2.0728012533677287e-08
74,-1,0.1,0.001,2000000.0,500.0,3,5e-10,5e-10,3e-09,1.1e-09,1000000,1000000
74,-1,0.01,0.0002,300000.0,500.0,3,7.5e-08,7.5e-08,3e-09,1.1e-09,1000000,1000000
74,-1,0.027274095267057423,0.0004323735237121582,300000.0,50000.0,3,5e-10,5e-10,3e-09,1.1e-09,1000000,1000000
74,-1,0.08107762694358826,0.0002,2000000.0,500.0,3,5e-10,5e-10,3e-09,1.1e-09,1000000,1000000
74,-1,0.1,0.0005870522737503052,300000.0,500.0,3,5e-10,5e-10,3e-09,1.1e-09,1000000,1000000
74,-1,0.08776645004749299,0.0002,300000.0,500.0,3,4.531044703722e-08,4.531044703722e-08,3e-09,1.1e-09,1000000,1000000
74,-1,0.08478633344173432,0.0002,502173.53478074074,50000.0,3,2.062412390112877e-08,2.062412390112877e-08,3e-09,1.1e-09,1000000,1000000
74,-1,0.01,0.0008986979007720948,330537.07405924797,33616.49280786514,3,5e-10,5e-10,3e-09,1.1e-09,1000000,1000000
74,-1,0.01,0.0002,300000.0,500.0,3,3.197473683953285e-08,3.197473683953285e-08,3e-09,1.1e-09,1000000,1000000
74,-1,0.01,0.000809919548034668,697513.7948989868,13690.36753475666,3,5.982723873108626e-09,5.982723873108626e-09,3e-09,1.1e-09,1000000,1000000
74,-1,0.04534279227256775,0.0002,1398657.0358276367,500.0,3,7.5e-08,7.5e-08,3e-09,1.1e-09,1000000,1000000
74,-1,0.1,0.0005375818014144898,2000000.0,50000.0,3,5e-10,5e-10,3e-09,1.1e-09,1000000,1000000
74,-1,0.1,0.001,300000.0,50000.0,3,5e-10,5e-10,3e-09,1.1e-09,1000000,1000000
74,-1,0.01,0.001,300000.0,26941.280841827393,3,7.5e-08,7.5e-08,3e-09,1.1e-09,1000000,1000000
74,-1,0.01,0.0002,300000.0,500.0,3,4.4256012737751006e-08,4.4256012737751006e-08,3e-09,1.1e-09,1000000,1000000
74,-1,0.01,0.0005198899269104004,2000000.0,17608.786299824715,3,7.5e-08,7.5e-08,3e-09,1.1e-09,1000000,1000000
74,-1,0.03784212082624436,0.0002,2000000.0,50000.0,3,5e-10,5e-10,3e-09,1.1e-09,1000000,1000000
74,-1,0.01,0.0002,300000.0,16069.212138652802,3,7.5e-08,7.5e-08,3e-09,1.1e-09,1000000,1000000
74,-1,0.05270538091659547,0.0002,300000.0,50000.0,3,5e-10,5e-10,3e-09,1.1e-09,1000000,1000000
74,-1,0.07884836792945862,0.001,300000.0,50000.0,3,5e-10,5e-10,3e-09,1.1e-09,1000000,1000000
